frame,track_id,class_name,confidence,x1,y1,x2,y2,pixel_speed_px_per_frame
351,437,person,0.5134,1606,383,1645,521,11.202
352,5,bus,0.5544,441,274,584,544,11.026
352,424,person,0.4288,1483,350,1516,447,11.045
352,425,car,0.6499,640,283,723,345,12.042
352,428,person,0.3826,1412,346,1443,415,11.753
352,437,person,0.4198,1604,394,1644,534,11.807
352,288,train,0.3277,1246,238,1915,617,12.281
353,5,bus,0.8049,442,288,585,557,12.01
353,424,person,0.5152,1481,365,1514,462,12.01
353,425,car,0.536,640,295,722,356,12.253
353,428,person,0.5402,1412,359,1443,427,12.522
353,437,person,0.6174,1605,411,1643,547,13.0
353,288,train,0.3497,1253,254,1917,630,13.406
354,5,bus,0.7831,441,299,583,565,12.003
354,424,person,0.4094,1481,376,1512,467,11.261
354,425,car,0.5213,638,307,719,368,12.042
354,428,person,0.5895,1411,369,1443,441,12.76
354,437,person,0.4894,1604,425,1642,560,13.022
354,288,train,0.366,1242,256,1919,643,11.416
355,5,bus,0.75,439,309,580,575,11.275
355,424,person,0.5087,1479,390,1511,483,12.01
355,425,car,0.6272,638,319,718,379,11.761
355,428,person,0.7766,1409,377,1441,450,11.524
355,437,person,0.3015,1604,437,1641,570,12.772
356,5,bus,0.7144,440,324,580,586,11.511
356,424,person,0.5187,1478,401,1511,497,12.811
356,425,car,0.5671,638,330,719,391,11.524
356,428,person,0.4989,1407,392,1438,463,11.816
356,437,person,0.477,1602,450,1639,583,13.038
356,288,train,0.3006,1248,280,1916,662,11.062
357,5,bus,0.7272,439,332,580,597,10.548
357,424,person,0.6001,1480,414,1512,505,11.503
357,425,car,0.7167,637,340,719,402,11.524
357,428,person,0.6074,1408,400,1439,472,10.796
357,437,person,0.4034,1607,474,1641,595,13.75
357,288,train,0.5482,1252,295,1915,673,11.416
358,5,bus,0.7084,440,340,580,604,10.012
358,425,car,0.4402,638,347,719,408,10.0
358,428,person,0.4518,1408,409,1438,479,9.801
358,288,train,0.5779,1250,303,1918,685,10.402
359,5,bus,0.7039,439,349,580,613,9.75
359,425,car,0.5364,636,357,717,418,9.513
359,428,person,0.6237,1405,419,1435,490,10.326
359,288,train,0.2808,1252,313,1919,695,11.045
359,463,person,0.4775,121,653,169,751,0.0
359,424,person,0.3616,1479,432,1511,523,11.202
359,437,person,0.3829,1603,481,1640,611,10.807
360,5,bus,0.6983,437,358,578,623,8.782
360,425,car,0.6004,636,367,716,428,9.264
360,428,person,0.4204,1404,430,1434,499,9.28
360,424,person,0.3806,1476,442,1511,541,11.007
360,437,person,0.2891,1600,493,1636,623,11.029
361,5,bus,0.6241,435,367,576,632,8.807
361,425,car,0.5076,634,377,713,437,9.086
361,428,person,0.413,1398,440,1429,512,10.308
361,424,person,0.3404,1476,448,1510,546,9.602
361,288,train,0.3667,1243,328,1919,718,10.402
362,5,bus,0.6744,435,377,575,641,9.334
362,425,car,0.6907,634,386,713,446,9.83
362,424,person,0.4765,1474,459,1507,551,9.278
362,288,train,0.3713,1243,339,1919,730,10.008
363,5,bus,0.8331,436,386,576,649,9.031
363,425,car,0.402,635,394,714,454,9.264
363,424,person,0.3956,1473,468,1508,564,9.83
363,288,train,0.3664,1238,340,1919,737,8.881
363,437,person,0.2653,1598,514,1636,650,9.438
363,428,person,0.3771,1401,458,1431,528,9.899
364,5,bus,0.8603,438,394,578,657,8.754
364,425,car,0.6084,637,403,717,464,9.003
364,288,train,0.4296,1239,348,1919,745,8.485
364,428,person,0.2625,1400,467,1431,539,9.851
365,5,bus,0.8899,438,403,578,666,8.782
365,425,car,0.6953,639,415,717,474,9.334
365,288,train,0.3806,1228,362,1892,752,9.991
365,424,person,0.4591,1476,488,1511,583,8.8
366,5,bus,0.7438,438,410,579,675,8.284
366,425,car,0.5249,641,422,719,481,8.923
366,288,train,0.29,1249,376,1899,756,8.189
366,470,bus,0.3402,416,390,503,471,0.0
366,424,person,0.4185,1477,494,1512,591,9.002
366,428,person,0.5002,1403,483,1434,556,9.168
367,5,bus,0.7573,443,416,583,679,7.701
367,425,car,0.7067,643,429,723,489,9.035
367,288,train,0.6469,1260,386,1906,763,9.086
367,424,person,0.534,1480,501,1514,595,8.713
367,437,person,0.4026,1605,549,1643,684,8.2
368,5,bus,0.8374,446,423,585,684,7.215
368,425,car,0.6017,645,435,725,496,8.246
368,288,train,0.5724,1260,394,1906,769,8.807
368,424,person,0.5611,1482,506,1518,605,8.052
368,437,person,0.4436,1607,555,1644,690,8.456
369,5,bus,0.8436,447,429,587,694,7.115
369,425,car,0.5609,647,442,727,503,7.353
369,288,train,0.3127,1262,405,1907,779,10.61
369,424,person,0.5465,1484,513,1520,613,7.353
369,437,person,0.2656,1609,563,1647,701,8.297
369,428,person,0.6036,1409,506,1438,574,8.097
370,5,bus,0.8167,448,434,588,699,6.5
370,425,car,0.4221,647,446,728,507,6.49
370,288,train,0.5363,1251,399,1916,785,6.878
370,424,person,0.4935,1486,519,1522,619,7.198
370,428,person,0.3129,1410,510,1438,577,7.234
371,5,bus,0.7824,449,439,587,699,5.64
371,425,car,0.4466,648,452,727,512,5.836
371,288,train,0.4998,1226,394,1903,791,6.543
371,424,person,0.4428,1486,523,1522,624,6.49
371,437,person,0.4523,1609,572,1647,710,7.502
372,5,bus,0.7883,449,443,586,702,4.776
372,425,car,0.4952,646,455,725,515,5.0
372,288,train,0.5564,1246,407,1908,794,4.981
372,424,person,0.3871,1485,527,1520,623,5.025
372,437,person,0.4257,1609,576,1646,710,5.433
373,5,bus,0.8469,448,444,584,701,2.761
373,425,car,0.5691,645,457,724,517,3.824
373,288,train,0.3465,1239,399,1918,797,2.121
373,437,person,0.3583,1608,585,1643,710,5.0
373,486,person,0.5047,1405,515,1431,587,0.0
374,5,bus,0.7341,444,443,582,703,2.151
374,425,car,0.5772,642,456,720,515,2.704
374,288,train,0.6992,1246,404,1918,797,2.016
374,488,person,0.4083,126,751,170,844,0.0
375,5,bus,0.7643,443,443,580,701,1.904
375,425,car,0.4591,641,454,719,513,1.768
375,288,train,0.6223,1248,405,1918,797,5.256
375,488,person,0.3822,125,749,169,842,2.236
376,5,bus,0.7961,443,441,581,700,1.346
376,425,car,0.5868,643,453,721,512,1.061
376,288,train,0.6234,1256,412,1913,796,2.016
376,488,person,0.4116,126,748,168,838,2.062
377,5,bus,0.7956,444,434,582,695,2.136
377,425,car,0.5319,643,448,720,506,2.61
377,288,train,0.3347,1254,407,1908,788,0.791
377,486,person,0.4326,1404,504,1429,573,3.288
378,5,bus,0.7131,445,425,583,685,4.507
378,425,car,0.7421,644,441,722,499,3.783
378,288,train,0.5546,1265,407,1901,774,2.512
378,437,person,0.6017,1612,594,1641,694,1.352
378,488,person,0.451,128,733,172,827,4.279
379,5,bus,0.786,447,416,585,676,6.619
379,425,car,0.6602,647,432,725,490,5.701
379,288,train,0.5434,1257,389,1901,761,6.576
379,488,person,0.3675,131,724,174,816,5.459
380,5,bus,0.8656,450,405,588,666,8.923
380,425,car,0.5612,648,422,727,481,7.85
380,288,train,0.3633,1242,369,1909,755,10.738
380,488,person,0.3876,135,714,178,806,7.228
381,5,bus,0.8739,453,394,590,654,10.198
381,425,car,0.435,650,409,729,468,9.953
381,488,person,0.3606,138,702,180,792,9.508
382,5,bus,0.6432,458,381,593,635,12.068
382,425,car,0.5831,653,393,733,453,12.013
382,507,person,0.4834,1621,546,1652,643,0.0
382,288,train,0.4596,1263,349,1913,724,12.28
383,5,bus,0.8228,459,364,595,620,13.777
383,425,car,0.5732,656,377,736,436,13.975
383,507,person,0.3765,1623,530,1654,627,16.125
383,288,train,0.4811,1267,332,1917,707,14.314
384,5,bus,0.8096,459,344,596,602,15.628
384,425,car,0.4477,657,360,736,419,15.662
384,288,train,0.445,1268,318,1916,692,14.239
385,5,bus,0.861,457,325,595,585,17.295
385,425,car,0.485,653,339,733,399,17.279
385,288,train,0.6592,1263,294,1917,672,16.082
386,5,bus,0.8741,455,308,591,564,18.007
386,425,car,0.4159,650,322,732,383,17.757
386,288,train,0.4717,1263,276,1919,655,17.766
387,5,bus,0.7696,450,288,587,544,19.133
387,425,car,0.5796,647,304,727,363,18.388
387,288,train,0.4251,1268,260,1918,636,17.752
388,5,bus,0.7705,446,272,583,529,18.537
388,425,car,0.4926,645,288,725,347,18.209
388,288,train,0.5065,1261,242,1915,620,18.527
389,5,bus,0.7832,444,254,580,508,18.828
389,425,car,0.4727,640,268,720,327,18.291
389,288,train,0.5731,1250,216,1918,603,18.561
390,5,bus,0.744,442,234,578,488,19.03
390,425,car,0.4565,638,251,716,309,18.337
390,288,train,0.4134,1250,202,1919,590,17.339
390,534,person,0.4783,1611,399,1639,498,0.0
391,5,bus,0.7623,439,218,575,472,17.962
391,425,car,0.4619,634,230,717,292,18.248
391,534,person,0.3577,1610,388,1637,481,14.142
392,5,bus,0.83,437,202,573,457,17.892
392,425,car,0.5108,633,215,713,275,18.248
392,534,person,0.4817,1609,367,1637,464,16.53
393,5,bus,0.5208,437,189,574,444,16.344
393,425,car,0.6329,633,201,714,261,16.593
393,534,person,0.325,1610,356,1636,448,15.348
393,288,train,0.263,1250,152,1919,540,17.066
394,5,bus,0.6606,440,172,577,427,15.508
394,534,person,0.4431,1611,340,1638,432,15.502
394,288,train,0.2932,1259,141,1910,517,17.013
395,5,bus,0.7327,442,161,578,413,14.519
395,534,person,0.4246,1616,327,1644,421,15.102
395,288,train,0.5792,1261,132,1907,503,15.333
395,425,car,0.5538,636,177,716,236,14.801
396,5,bus,0.8367,445,152,580,403,13.117
396,534,person,0.5084,1619,316,1648,413,12.993
396,425,car,0.3127,638,164,719,224,13.413
397,5,bus,0.8865,445,124,582,378,16.373
397,425,car,0.4396,641,138,722,199,15.483
398,5,bus,0.6781,440,121,579,378,12.502
398,288,train,0.3102,1249,89,1917,473,14.376
399,5,bus,0.8696,437,105,576,362,13.537
399,425,car,0.362,634,115,716,177,14.171
400,5,bus,0.8095,435,121,573,377,7.28
401,5,bus,0.7274,427,132,564,385,4.828
402,5,bus,0.7707,432,130,568,381,2.704
402,574,car,0.5204,631,151,712,211,0.0
403,5,bus,0.687,434,138,572,392,8.035
403,574,car,0.4168,631,159,713,220,8.062
403,288,train,0.4097,1257,106,1906,477,5.508
404,5,bus,0.7268,434,141,571,394,4.528
404,574,car,0.4583,631,162,711,222,5.5
405,5,bus,0.7474,439,142,575,391,3.606
405,574,car,0.4226,634,156,716,218,2.404
405,288,train,0.5932,1254,107,1912,482,3.183
406,5,bus,0.6856,443,133,580,383,2.85
406,574,car,0.5996,638,151,719,212,1.75
407,5,bus,0.7255,442,131,579,382,2.85
407,574,car,0.6794,639,149,720,210,3.052
407,588,person,0.5013,1613,304,1646,396,0.0
407,288,train,0.374,1265,106,1906,469,2.501
408,5,bus,0.731,441,137,577,386,2.305
408,574,car,0.3541,637,152,720,214,2.85
408,588,person,0.4167,1610,307,1645,403,5.385
408,288,train,0.5068,1262,113,1908,478,1.414
409,5,bus,0.608,439,137,577,389,0.791
409,574,car,0.5364,636,152,718,214,1.118
409,588,person,0.4553,1609,310,1642,402,3.606
409,288,train,0.5394,1257,107,1911,475,0.5
410,5,bus,0.7007,437,136,574,385,1.581
410,574,car,0.5592,635,153,715,213,0.901
410,588,person,0.5163,1608,305,1642,398,1.374
410,288,train,0.2741,1256,107,1914,478,0.566
411,5,bus,0.6236,437,138,573,385,1.768
411,574,car,0.5564,633,153,713,213,1.803
411,588,person,0.4098,1607,309,1640,401,1.953
411,599,person,0.3648,1512,247,1537,313,0.0
412,5,bus,0.8174,435,140,569,383,1.75
412,603,person,0.6054,118,460,162,553,0.0
412,288,train,0.3184,1251,109,1911,480,1.612
413,5,bus,0.7252,432,141,566,383,2.264
413,603,person,0.5066,115,461,160,556,3.606
413,288,train,0.2814,1246,108,1913,483,1.2
413,574,truck,0.2916,626,154,707,215,2.408
413,588,person,0.3787,1598,313,1630,402,2.631
414,5,bus,0.7877,432,143,567,387,1.953
414,603,person,0.6148,116,463,161,558,2.236
414,288,train,0.3607,1244,107,1915,484,1.281
414,574,car,0.3933,625,157,707,219,2.417
415,5,bus,0.8239,434,145,570,391,1.904
415,603,person,0.3971,118,465,164,562,2.357
415,574,car,0.4896,626,161,707,223,2.546
416,5,bus,0.7492,434,151,571,399,3.5
416,574,car,0.5386,630,168,711,230,3.256
416,615,person,0.4076,1607,328,1637,418,0.0
416,288,train,0.3111,1229,112,1916,500,3.184
417,5,bus,0.3799,436,165,572,409,6.374
417,574,car,0.5236,632,178,713,239,6.185
417,615,person,0.51,1607,338,1637,429,10.0
418,5,bus,0.4826,437,172,575,420,7.945
418,574,car,0.7124,634,191,714,252,8.489
418,615,person,0.4556,1610,350,1641,442,11.597
419,5,bus,0.679,440,186,577,432,10.359
419,574,car,0.4079,637,202,716,262,10.308
419,615,person,0.3807,1609,358,1641,454,11.045
419,288,train,0.3396,1244,149,1919,533,6.714
420,5,bus,0.8516,441,199,578,444,11.632
420,574,car,0.6775,639,217,717,276,11.919
420,615,person,0.5209,1611,376,1642,469,12.291
421,5,bus,0.8488,442,212,580,458,12.127
421,574,car,0.6669,639,233,718,293,13.832
421,288,train,0.5579,1248,182,1915,560,9.503
422,5,bus,0.853,445,229,583,476,14.142
422,574,car,0.4813,642,250,722,311,14.885
422,288,train,0.5149,1245,199,1919,584,12.006
422,615,person,0.4282,1615,412,1646,505,15.085
423,5,bus,0.8069,445,247,583,495,15.572
423,574,car,0.6387,644,268,724,328,16.621
423,288,train,0.5643,1247,217,1919,601,14.798
423,615,person,0.3004,1616,432,1646,520,16.045
424,5,bus,0.8488,445,263,583,511,16.547
424,574,car,0.6894,643,282,723,343,16.547
424,288,train,0.5308,1244,232,1919,621,17.0
425,5,bus,0.7821,444,282,582,530,17.757
425,574,car,0.6693,642,301,724,363,17.295
425,288,train,0.4247,1246,254,1919,643,19.252
425,615,person,0.4134,1613,468,1644,559,17.84
426,5,bus,0.8248,443,300,580,546,17.766
426,574,car,0.5907,639,319,719,380,17.266
426,288,train,0.3278,1247,270,1919,658,18.252
426,615,person,0.4254,1610,484,1641,576,18.001
427,5,bus,0.5824,439,318,577,565,17.564
427,574,car,0.6332,636,340,716,400,18.111
427,288,train,0.3445,1246,293,1919,681,19.502
427,615,person,0.4544,1609,508,1639,597,18.838
428,5,bus,0.7174,437,341,573,584,18.885
428,574,car,0.5637,634,356,713,416,18.668
428,288,train,0.51,1226,314,1878,692,20.57
429,5,bus,0.8081,435,351,572,596,16.936
429,574,car,0.5665,633,368,713,429,16.688
429,615,person,0.4111,1602,533,1634,627,17.468
430,5,bus,0.7647,434,368,571,613,16.9
430,574,car,0.5074,630,388,710,449,17.396
430,288,train,0.2921,1239,346,1901,730,18.159
431,5,bus,0.6467,430,385,566,630,16.688
431,574,car,0.4797,627,405,706,465,16.441
431,689,person,0.5109,113,706,153,799,0.0
431,615,person,0.4769,1594,568,1626,662,17.263
432,5,bus,0.7866,429,401,565,646,15.381
432,574,car,0.272,627,419,710,482,16.049
432,689,person,0.3773,112,719,152,811,13.038
432,696,truck,0.464,1087,331,1174,443,0.0
432,615,person,0.2623,1594,588,1625,680,17.537
433,5,bus,0.7445,428,417,564,662,16.593
433,615,person,0.2782,1593,606,1624,696,16.714
433,288,train,0.4413,1236,399,1907,787,18.508
434,5,bus,0.7217,428,435,562,677,16.593
434,574,car,0.5695,626,454,704,514,17.274
435,5,bus,0.7516,430,450,565,694,16.252
435,615,person,0.3727,1593,636,1625,730,17.232
436,5,bus,0.7847,432,464,566,707,15.508
436,288,train,0.3438,1229,438,1918,838,16.808
436,574,car,0.3141,628,486,706,546,16.341
437,5,bus,0.5151,434,481,568,722,15.55
437,288,train,0.3768,1238,454,1915,846,16.55
437,574,car,0.5248,630,501,707,560,15.837
437,615,person,0.2991,1595,667,1626,760,16.333
438,5,bus,0.742,434,493,568,734,14.329
438,574,car,0.6314,633,515,709,572,15.508
438,615,person,0.5284,1597,680,1628,773,15.341
439,5,bus,0.7378,436,506,570,746,13.583
439,574,car,0.6071,633,528,710,586,14.649
439,719,person,0.5583,113,821,156,916,0.0
439,288,train,0.4573,1245,488,1914,874,15.92
440,5,bus,0.674,436,516,572,759,13.06
440,574,car,0.4458,632,539,712,599,13.309
440,719,person,0.2888,114,834,156,928,13.038
440,727,bus,0.4866,1095,452,1179,563,0.0
440,288,train,0.3095,1241,499,1919,893,14.77
440,615,person,0.3839,1599,709,1630,802,14.882
441,5,bus,0.6929,437,532,572,772,12.772
441,574,car,0.486,632,552,710,611,12.772
441,719,person,0.5534,113,845,157,942,12.51
441,727,bus,0.5774,1096,464,1180,575,12.042
442,5,bus,0.7506,436,542,570,780,12.01
442,574,car,0.5201,633,563,712,623,12.502
442,727,truck,0.3158,1093,474,1179,588,12.01
442,615,person,0.566,1600,731,1631,825,13.598
443,5,bus,0.5088,434,553,569,793,11.761
443,574,car,0.4999,631,573,710,633,11.503
443,288,train,0.4124,1235,528,1914,921,12.287
444,5,bus,0.6852,431,560,566,799,10.607
444,574,car,0.5013,629,581,709,642,10.527
444,740,car,0.4699,1033,536,1086,572,0.0
444,288,train,0.4506,1237,540,1915,932,12.286
445,5,bus,0.7971,429,564,565,806,8.434
445,288,train,0.5668,1223,547,1889,935,10.71
445,727,bus,0.259,1091,500,1175,611,9.633
446,5,bus,0.7636,428,570,565,814,7.945
446,288,train,0.4728,1220,545,1895,939,8.572
447,5,bus,0.6613,427,576,563,818,6.185
447,288,train,0.4159,1216,552,1881,943,8.678
448,5,bus,0.6333,426,582,560,822,5.884
448,288,train,0.3734,1210,541,1892,945,6.49
448,747,car,0.4873,622,597,704,656,0.0
448,749,car,0.3771,1005,557,1073,594,0.0
448,727,bus,0.3074,1087,514,1172,625,7.814
449,5,bus,0.4875,425,583,559,822,4.43
449,288,train,0.3556,1211,543,1890,948,1.803
449,747,car,0.6242,620,597,704,658,1.414
449,749,car,0.2514,1005,558,1073,596,2.0
449,727,truck,0.2931,1085,516,1170,627,6.644
450,5,bus,0.5686,426,582,560,821,2.372
450,288,train,0.4649,1185,545,1859,947,8.807
450,747,car,0.5083,621,597,705,658,0.5
450,749,car,0.3457,995,559,1063,597,5.22
451,5,bus,0.7025,428,578,562,816,0.0
451,288,train,0.4303,1218,545,1892,946,1.82
451,747,car,0.4156,625,596,706,655,0.745
452,5,bus,0.6516,429,571,565,813,2.693
452,288,train,0.4486,1219,537,1896,942,1.803
452,747,car,0.5019,626,592,708,651,1.601
453,5,bus,0.6013,433,564,566,801,5.297
453,288,train,0.6357,1244,543,1904,936,6.185
453,747,car,0.6183,631,586,711,644,3.75
454,5,bus,0.6606,436,556,569,792,7.115
454,288,train,0.5573,1252,540,1903,926,14.129
454,747,car,0.4072,634,577,711,634,5.942
455,5,bus,0.8129,438,545,570,778,9.277
455,288,train,0.2518,1251,530,1902,915,7.786
455,747,car,0.5981,635,565,715,624,8.143
456,5,bus,0.7895,441,534,573,768,10.55
456,747,car,0.4719,635,553,716,613,9.708
457,5,bus,0.8414,441,518,574,754,11.673
457,747,car,0.3881,637,540,718,599,11.597
457,771,person,0.6178,1606,706,1638,799,0.0
457,776,person,0.4526,120,834,164,930,0.0
457,288,train,0.3989,1256,506,1905,888,9.577
458,5,bus,0.8574,441,505,575,743,12.59
458,747,car,0.5913,636,526,720,588,12.093
458,771,person,0.376,1608,695,1639,785,12.042
458,288,train,0.2695,1257,491,1906,871,11.684
459,5,bus,0.7919,441,494,574,730,12.273
459,747,car,0.544,637,515,718,575,12.26
459,771,person,0.4366,1607,682,1637,769,13.5
460,5,bus,0.6592,441,480,574,715,13.5
460,747,car,0.5265,637,503,714,560,13.0
460,788,person,0.5094,118,796,161,890,0.0
460,288,train,0.4758,1214,453,1876,845,14.981
461,5,bus,0.674,439,465,573,701,13.252
461,747,car,0.7148,636,487,713,544,13.521
461,288,train,0.5495,1240,441,1901,832,14.368
462,5,bus,0.8238,439,449,572,682,14.769
462,747,car,0.5751,634,469,712,527,14.803
462,771,person,0.5764,1600,631,1632,723,15.048
463,5,bus,0.593,438,432,571,666,15.768
463,747,car,0.5111,634,454,711,512,15.55
463,771,person,0.4835,1599,617,1630,707,15.059
463,288,train,0.265,1255,419,1901,799,14.67
464,5,bus,0.7186,438,417,572,651,15.758
464,747,car,0.6241,634,440,712,498,15.508
464,771,person,0.3503,1597,602,1627,691,15.774
464,288,train,0.4239,1260,407,1899,780,14.67
465,5,bus,0.6931,437,401,571,637,16.008
465,747,car,0.6192,633,425,712,484,15.258
465,771,person,0.5779,1598,584,1630,678,15.723
465,696,truck,0.437,1094,335,1178,445,0.203
466,5,bus,0.7598,439,386,572,620,15.5
466,747,car,0.6319,634,408,713,467,15.25
466,288,train,0.2727,1236,368,1888,750,15.265
467,5,bus,0.7708,440,375,572,605,14.758
467,747,car,0.6047,635,393,715,453,15.019
467,288,train,0.46,1246,347,1904,732,16.188
468,5,bus,0.7826,440,357,573,590,15.252
468,747,car,0.5846,637,380,715,438,15.019
469,5,bus,0.6977,441,345,573,577,14.519
469,747,car,0.7025,638,366,716,424,14.803
469,771,person,0.5075,1606,525,1637,615,15.302
470,5,bus,0.8089,442,323,575,557,15.768
470,747,car,0.4465,638,348,717,407,15.033
470,771,person,0.3958,1608,511,1637,596,15.613
470,288,train,0.6473,1267,313,1899,679,16.159
471,5,bus,0.772,444,307,577,541,16.53
471,747,car,0.3795,640,333,717,390,15.518
471,771,person,0.4333,1608,492,1638,581,15.793
471,830,person,0.5319,1662,533,1700,639,0.0
471,288,train,0.2521,1255,288,1894,659,17.158
472,5,bus,0.7678,444,294,576,527,15.782
472,747,car,0.7259,640,317,719,375,15.768
472,771,person,0.4418,1609,476,1639,565,15.921
472,288,train,0.2832,1251,265,1911,648,17.456
473,5,bus,0.7327,442,278,574,510,16.752
473,747,car,0.515,636,300,717,360,16.252
473,771,person,0.4643,1609,464,1638,548,16.008
473,288,train,0.3249,1258,256,1906,631,16.042
474,5,bus,0.7566,442,267,573,497,14.502
474,747,car,0.4635,636,287,715,345,15.258
474,771,person,0.3149,1607,448,1637,535,15.5
474,843,truck,0.6365,0,860,435,1071,0.0
475,5,bus,0.7894,442,251,573,481,14.519
475,747,car,0.4932,636,273,716,332,14.758
475,771,person,0.4068,1608,433,1638,521,14.75
475,843,truck,0.3895,0,842,459,1070,15.0
476,5,bus,0.6503,443,239,574,470,14.009
476,747,car,0.3656,636,261,715,320,14.036
476,771,person,0.5201,1607,419,1638,510,14.009
476,843,truck,0.4456,0,827,480,1071,14.009
476,288,train,0.3675,1237,214,1891,595,15.657
477,5,bus,0.7446,442,226,575,459,13.0
477,747,car,0.411,635,250,716,310,12.502
477,771,person,0.4684,1607,412,1636,499,12.76
477,843,truck,0.458,0,811,493,1071,12.548
477,288,train,0.5125,1260,210,1898,579,13.193
478,5,bus,0.8117,441,214,575,450,12.502
478,747,car,0.4349,635,240,713,298,11.753
478,771,person,0.4597,1608,399,1638,488,12.003
478,843,truck,0.2884,0,789,514,1070,13.454
479,5,truck,0.4231,442,200,576,436,12.01
479,747,car,0.5643,635,225,716,285,11.753
479,771,person,0.465,1609,384,1639,474,12.003
479,843,truck,0.3615,0,771,530,1068,12.906
479,288,train,0.3516,1253,176,1902,551,13.298
480,5,bus,0.6889,443,194,576,428,10.753
480,747,car,0.7329,636,217,719,278,10.762
480,843,truck,0.3546,0,757,539,1068,11.753
480,288,train,0.5338,1259,173,1902,544,12.146
481,5,bus,0.5137,442,187,574,419,9.75
481,747,car,0.5866,635,210,715,269,10.25
481,843,truck,0.3326,0,743,549,1070,11.205
481,288,train,0.4875,1263,165,1908,535,11.588
481,771,person,0.3719,1608,366,1638,457,10.602
482,5,bus,0.6953,441,176,573,409,10.003
